stopName,stopX,stopY
미산초교,127.109426,35.8832535
미산초교,127.1092948,35.8829105
미산초교,127.10936072,35.88305057
미산초교,127.10978066,35.8829579
미서마을,127.2245478,36.0601907
미서마을,127.224826,36.0600201
미치마을,127.09104106,35.70150085
미치마을,127.09073602,35.70130439
민목리,127.2526613,35.8122872
민목리,127.25295996,35.81224098
반곡삼거리,127.2870177,35.844155
반곡삼거리,127.2869788,35.8442
반교리,127.03112939,35.84409633
반교리,127.0312798,35.84406917
반월동 삼오아파트,127.07016309,35.8741509
반월동 삼오아파트,127.07013771,35.87385833
반월동농협,127.06406688,35.87402808
반월동농협,127.06404241,35.87422617
반월주공아파트,127.07261016,35.87383249
반월주공아파트,127.07245896,35.87412321
반월초교,127.07572981,35.87625094
반월초교,127.0757897,35.87566609
발단마을,127.114969,35.8713261
발단마을,127.1148112,35.8714139
밤티마을,127.31082744,35.88042722
밤티마을,127.31085424,35.87992166
방곡마을,127.13640555,36.00467973
방곡마을,127.13610882,36.00473908
방죽안마을,127.02774493,35.8650958
방죽안마을,127.02760176,35.86518307
배나무골,127.13868959,35.84124683
배매산,127.1252221,35.9488863
배매산,127.1256453,35.9508351
배미실새터,127.15962099,35.86891125
배미실새터,127.15973188,35.86917369
배을마을입구,127.14412739,35.93175899
배을마을입구,127.14408215,35.93120193
배을마을입구,127.14378914,35.93137801
배을마을입구,127.14394814,35.93168
백구,126.96995518,35.89038737
백구,126.9701521,35.89050602
백도마을,127.1622463,36.0025869
백도마을,127.1622457,36.0027221
백석,127.2346961,36.0884646
백석,127.2347634,36.0882845
백석네거리,127.12969941,35.88698345
백석네거리,127.12962516,35.88683883
백석마을,127.12746806,35.88839492
백석마을,127.12777806,35.88857992
백석제,127.12869961,35.88356675
백석제,127.12843519,35.88364057
백암마을,127.21847345,35.75219667
백암마을,127.21864727,35.75260431
백오동삼거리,127.0373494,35.7216148
백오동삼거리,127.0375371,35.7216606
백운암마을,127.2419025,35.895453
백운암마을,127.24281151,35.88925534
백운암마을,127.2417911,35.8956511
백운암마을,127.24303354,35.88920266
백자동,127.17164531,35.84183281
백자동,127.17091285,35.84109586
백자삼거리,127.1719365,35.8411902
백제대,127.12774868,35.99473314
백제대,127.12764367,35.99493719
백제대로중산공원,127.1224763,35.8242611
백제대로한국전기안전공사,127.155015,35.847482
백제대로효자광장,127.12338287,35.80664945
백제대원룸단지,127.12168314,35.99302858
백제대원룸단지,127.12243784,35.99298003
백제대입구,127.11749369,35.98481421
백제대입구,127.1167171,35.98484455
번대마을,127.23029485,36.00062288
번대마을,127.2302077,36.00046009
법원검찰청,127.0744314,35.8439959
법원검찰청,127.0742556,35.8437428
법조타운입구,127.07870782,35.85146089
벽성대,127.1560683,35.89917939
벽성대,127.15655639,35.89933762
별산리,127.09489278,35.91914535
별산리,127.09486981,35.9188789
보상마을,127.168542,35.9319952
보상마을,127.1686913,35.9320858
보훈지청 롯데마트,127.1019943,35.81647317
복고시기마을,127.18916427,35.85897688
복고시기마을,127.18912355,35.85916459
봉계마을,127.17985736,35.91302042
봉곡,127.18032891,35.96379459
봉곡,127.18015228,35.96372128
봉덕교삼거리,127.2494756,35.8678617
봉덕교삼거리,127.2493261,35.8678389
봉덕마을,127.25174238,35.86949423
봉덕마을,127.25202488,35.87014164
봉동농협,127.16668166,35.93872548
봉동농협,127.16729171,35.93914303
봉동신기마을,127.15571603,35.93495534
봉동신기마을,127.15571629,35.93479253
봉동신진맨션아파트,127.16867406,35.9419505
봉동신진맨션아파트,127.16858868,35.94217268
봉동오투그란데,127.1303445,35.9951106
봉동오투그란데,127.1301236,35.9948936
봉동읍생활복지센터,127.1646843,35.9419219
봉동전통시장,127.16815446,35.93783158
봉동전통시장,127.16841282,35.93746305
봉동주공아파트,127.16123509,35.92952914
봉동주공아파트,127.16083438,35.92929823
봉산마을,127.19048141,36.04346007
봉산마을,127.17220627,35.96999628
봉산마을,127.19012687,36.0434036
봉산마을,127.1729352,35.96993155
봉산마을삼성생명연수원,127.01664423,35.77928343
봉산마을삼성생명연수원,127.01654079,35.77943628
봉서로 상운리,127.16112758,35.88938144
봉서로 상운리,127.16116236,35.88955118
봉은마을,127.00050373,35.73807185
봉은마을,127.00065808,35.73798985
부교마을,126.97916786,35.821445
부교마을,126.97928748,35.82157934
부남마을,127.19370554,35.78923161
부남마을,127.193633,35.78864799
부동마을,127.04621871,35.86626607
부동마을,127.04608744,35.866307
부용,126.95068055,35.87763574
부용,126.95046527,35.8777075
부평,127.11865976,35.77807388
부평,127.11868606,35.77815592
부현마을,127.18753046,36.06279952
부현마을,127.18779778,36.0627112
부현삼거리,127.1854242,36.069809
부현삼거리,127.1859575,36.0697563
부흥마을,127.24255175,35.79946269
부흥마을,127.2426376,35.79973063
북문,127.14596591,35.82067316
북일초교,127.15521267,35.84087789
북일초교,127.15489706,35.84067342
분내,127.1362082,35.8702093
분내마을,127.1351696,35.8696382
분토종점,127.2256574,35.87069209
분토종점,127.22551518,35.87077134
불노리,126.98271149,35.8153952
불노리,126.98085331,35.8151788
불노리,126.9809199,35.8149437
불노리,126.98246647,35.81528677
불재,127.1456436,35.7219382
불재,127.145787,35.7220288
뷰텍,127.12970697,35.95863393
뷰텍,127.12979359,35.95878836
비룡마을,126.9907045,35.84463282
비룡마을,126.99084492,35.84470558
비봉종점,127.14032361,35.99486847
비봉종점,127.14019723,35.99472473
비봉파출소,127.13778114,35.99652724
비봉파출소,127.13793562,35.99660045
비비정,127.07680278,35.90065887
비비정,127.07652666,35.90066282
비송골,127.11537143,35.75293795
비송골,127.11459369,35.75349669
비아마을입구,127.09961421,35.77890013
비아마을입구,127.09956801,35.77897196
비전대학교,127.09371706,35.80764061
비전대학교,127.09383808,35.80780062
비전대학교입구,127.0957418,35.806547
비전대학교입구.휴먼시아4단지,127.09531268,35.80661703
비행장,127.113504,35.87492509
비행장,127.11327864,35.87487833
사기마을,127.1596893,35.6898536
사기마을,127.1598768,35.6899262
사대마을,127.1682826,35.8036179
사대마을,127.1683495,35.8035009
사대부고사거리,127.14108421,35.84346261
사대부고사거리,127.140333,35.842591
사대부고사거리,127.1404603,35.8425914
사대부고사거리,127.13992156,35.84259848
사동마을,126.97527905,35.81506032
사동마을,126.97616495,35.81530821
사랑숲노인요양병원,127.20498626,35.94241193
사랑숲노인요양병원,127.20482056,35.94235676
사옥마을,127.2232939,35.74003115
사옥마을,127.22359515,35.74012969
사치마을,127.1491416,35.9877091
사치마을,127.14900785,35.98737328
산동교회,127.00915281,35.80716248
산동교회,127.00938273,35.80723286
산림항공관리소익산지점,127.103876,35.95439145
산림항공관리소익산지점,127.10368584,35.95439826
산바위입구,127.21432598,35.76905363
산바위입구,127.21414966,35.76907973
산시,127.1451161,36.0383782
산시,127.145549,36.0383795
산업단지 한전,127.12275558,35.95548711
산업단지 한전,127.12280176,35.95526671
산장마을,127.11651697,35.96151374
산장마을,127.1164757,35.96180929
산정리종점,127.00488691,35.8362964
산정리종점,127.00500726,35.83619416
산정마을,127.17335106,35.84945892
산정마을,127.24886091,35.69596732
산정마을,127.17312355,35.8495391
산정마을,127.2500865,35.69546834
산정우정신세계아파트,127.16675918,35.84195743
산정우정신세계아파트,127.16706589,35.84221628
산지촌마을,126.99027003,35.86404858
산지촌마을,126.99011229,35.86400348
산천수목원입구,127.3004034,35.9787832
산천수목원입구,127.3004475,35.9788599
삼경사,127.15448794,35.80143367
삼경사,127.15464303,35.80141327
삼기삼거리,127.22101772,35.98859507
삼기삼거리,127.22132922,35.98853342
삼례농협,127.0748464,35.9120424
삼례농협,127.07488992,35.91188075
삼례대영아파트,127.08102906,35.91594425
삼례대영아파트,127.08046972,35.91580375
삼례동원아파트,127.08240242,35.91710895
삼례동원아파트,127.08227641,35.91665242
삼례문화센터,127.08407175,35.91782432
삼례문화센터,127.08383612,35.91804306
삼례문화예술촌,127.0654044,35.907048
삼례문화예술촌,127.0654271,35.9069489
삼례사거리,127.0720617,35.9109316
삼례사거리,127.0723103,35.9110678
삼례시장,127.07277811,35.91010772
삼례시장,127.07322032,35.91021521
삼례시장,127.07327591,35.91109004
삼례시장,127.0733218,35.91095521
삼례역,127.06532692,35.90536937
삼례역,127.06499397,35.90542085
삼례우성아파트,127.07527444,35.90659375
삼례우성아파트,127.07552036,35.90676984
삼례읍행정복지센터,127.0775301,35.9138145
삼례읍행정복지센터,127.0776336,35.9137472
삼례주공아파트,127.0784126,35.9187809
삼례주공아파트,127.0784682,35.9187405
삼례중,127.08668994,35.9196071
삼례중,127.08672909,35.91919292
삼례터미널,127.0747658,35.9099089
삼례터미널,127.0749043,35.9099229
삼바실,127.03852371,35.78840716
삼바실,127.03734072,35.78837279
삼봉로 청완초교,127.12566475,35.92678638
삼봉로 청완초교,127.1268368,35.9271394
삼봉로완주소방서,127.12122555,35.92662058
삼봉로완주소방서,127.1213869,35.9262929
삼산리,127.07470013,35.80421204
삼산리,127.0747208,35.80430504
삼산리입구,127.08765285,35.79681009
삼산리입구,127.08650417,35.79649443
삼산마을,127.0756479,35.8060261
삼산마을,127.0755822,35.8058951
삼성문화회관,127.1307982,35.8436702
삼우중,127.02237918,35.82453192
삼우중,127.02255282,35.82450786
삼전2리마을,127.1652149,36.0929158
삼전2리마을,127.1650041,36.0928611
삼중리,127.28492857,35.8299422
삼중리,127.28513552,35.82993694
삼중새터,127.2835704,35.8258379
삼중새터,127.2834982,35.8259189
삼천개나리아파트,127.12804271,35.79853459
삼천광진목화아파트,127.12434576,35.80239317
삼천광진목화아파트,127.12468479,35.80227427
삼천교,127.11135077,35.78552135
삼천교,127.11251691,35.78529694
삼천대왕장미아파트,127.11696879,35.78977178
삼천대왕장미아파트,127.1167769,35.7910757
삼천동종점,127.0795712,35.8016922
삼천동종점,127.0796587,35.8018819
삼천삼익아파트막걸리골목,127.12594331,35.79739139
삼천세경아파트,127.12251059,35.80080631
삼천세경아파트,127.1226038,35.80121321
삼천세창 짜임아파트,127.12768493,35.79863326
삼천신일강변아파트,127.11441806,35.79854192
삼천신일강변아파트,127.11443671,35.79877093
삼천신일아파트,127.1303768,35.7974818
삼천신일아파트,127.13109865,35.79746211
삼천쌍용1단지,127.12653165,35.80119379
삼천오성대우아파트,127.12611991,35.79719125
삼천우성그린아파트,127.1262537,35.79492566
삼천우성아파트,127.13035529,35.79526084
삼천주공4.5단지,127.11423809,35.79261956
삼천주공4.5단지,127.11495585,35.79235161
삼천주공6단지,127.1100579,35.79612532
삼천주공6단지,127.11042711,35.79612176
삼천지구대,127.12035368,35.79994928
삼천지구대,127.12040447,35.79971167
삼천호반리젠시빌,127.11104403,35.79881381
삼천호반리젠시빌,127.1108342,35.79859981
삼천흥건1차아파트,127.11700898,35.79404556
삼천흥건1차아파트,127.1167361,35.79420696
삼천흥건2차아파트,127.11672632,35.79604654
삼천흥건2차아파트,127.11701112,35.79602062
삼태동,127.04080209,35.81386724
삼태동,127.04082916,35.81360615
삼태마을,127.21424629,35.87755599
삼태마을,127.21411915,35.87740718
삼호아파트,127.16224477,35.83820735
삼화동,127.08889106,35.88784692
삼화동,127.08865565,35.88779937
상관농협,127.21003044,35.76833754
상관농협,127.2099731,35.7686679
상관농협,127.2103849,35.7682839
상관농협창고,127.20526319,35.77409709
상관농협창고,127.20512177,35.77402099
상관전,127.1890133,35.8758466
상관전,127.1888592,35.8755938
상관주민센터,127.20863961,35.77032849
상관주민센터,127.20857051,35.77011957
상구미리,127.1397644,35.92997783
상구미리,127.14009995,35.92979719
상리,127.29689094,35.86062037
상리,126.96876054,35.8155237
상리,126.96877623,35.81578463
상리,127.29668572,35.86064584
상망표,127.23973606,35.84110862
상망표,127.2395354,35.84107106
상분토,127.2285681,35.8681382
상분토,127.2289228,35.8680669
상산고,127.11661146,35.80351383
상산고,127.11697945,35.80362255
상삼마을,127.1782447,35.86069463
상삼마을,127.22142338,35.99366178
상삼마을,127.22115864,35.99351585
상삼마을,127.17821626,35.86055286
상신마을,127.12819233,35.90783403
상신마을,127.12811065,35.90795133
상와리,127.1132991,35.9116461
상와리,127.11328014,35.91178762
상용마을,127.10071311,35.63495542
상용마을,127.23877949,36.01169021
상용마을,127.23893479,36.0116912
상용마을,127.10047686,35.63489034
상용화기술센터,127.0866481,35.8584192
상용화기술센터,127.0871226,35.8587544
상운리입구,127.15661063,35.88820668
상운리입구,127.15617155,35.88886314
상운암,127.159177,35.6595778
상운암,127.1593092,35.6596684
상원신마을,127.2127541,35.7678054
상원신마을,127.2127932,35.7677018
상중마을,127.1373336,35.8794515
상중마을,127.1373362,35.878888
상진신협,127.14389968,35.82265575
상진신협,127.14318146,35.82255149
상척마을,127.15710783,35.75592506
상척마을,127.15712156,35.75570481
상하보,127.16071736,35.77171811
상하보,127.16080896,35.77157084
상학,127.11141982,35.73221642
상학,127.11146001,35.73204559
새가웃뜸,127.0100011,35.8683282
새가웃뜸,127.0100226,35.8684455
새금동,127.04973885,35.82438006
새금동,127.04816926,35.82359648
새마을금고.한국국토정보공사,127.14966739,35.84549391
새만금항공,127.2819166,35.8221103
새만금항공,127.2817611,35.8222903
새완주병원,127.1253479,35.9574618
새완주병원,127.1258239,35.9576391
새전주요양병원,127.07280948,35.87076042
새전주요양병원,127.07310765,35.87073024
새터,127.02303292,35.81677449
새터,127.27446451,35.84428908
새터,127.02284987,35.81687624
새터,127.27429367,35.84440298
새터,127.11778905,35.9887678
새터,127.1180655,35.98889346
새터마을,127.04731316,35.80408179
새터마을,127.04748323,35.80416287
색장동,127.18657383,35.79761756
색장동,127.18607192,35.79750993
생물산업진흥원,127.0625166,35.85077956
생물산업진흥원,127.06270001,35.8505926
서계마을,126.9972955,35.7718368
서계마을,127.14326158,35.89742758
서계마을,126.9973227,35.7719
서계마을,127.1433986,35.89759204
서고사,127.0802569,35.84110278
서고사,127.0809075,35.8418277
서곡광장,127.09981619,35.83789306
서곡그린공원,127.10377881,35.8318029
서곡그린공원,127.10305582,35.83235824
서곡마을,127.09828902,35.83590776
서곡마을,127.09846544,35.83574861
서곡솔병원,127.09504297,35.83156338
서곡솔병원,127.09519852,35.83151047
서곡엘지아파트,127.09868432,35.83425003
서곡엘지아파트,127.0992055,35.8342444
서곡주공,127.09734126,35.83193609
서곡주공,127.09742206,35.83220955
서곡초교,127.09970528,35.83287355
서곡현대아파트,127.0994101,35.83291087
서낭당,127.15396039,35.82899531
서낭당,127.15423527,35.82905338
서당리,127.16194048,35.91296292
서당리,127.0642577,35.8746321
서당리,127.0618512,35.8759154
서당리,127.16295586,35.91337289
서당마을경로당,127.0604231,35.8757406
서당마을경로당,127.0603283,35.8758575
서도리,127.0024823,35.7721423
서도리,127.0024541,35.7722279
서두마을,127.14839862,35.94182208
서두마을,127.14856133,35.94191868
서두입구,127.152572,35.93499338
서두입구,127.15277042,35.9351225
서둔마을,127.01231786,35.80470559
서둔마을,127.01211112,35.80481743
서릿골,127.00190967,35.7413551
서릿골,127.00215346,35.74145028
서문,127.14111827,35.8167323
서문,127.14150244,35.81714449
서봉마을,127.19620383,35.97702633
서봉마을,127.19620305,35.97681152
서부시장,127.12596271,35.80600325
서부시장,127.12713665,35.80600367
서부신시가지아이파크,127.10620049,35.82747521
서부신시가지아이파크,127.10574482,35.82730591
서서학예그린아파트,127.14798313,35.80326509
서서학예그린아파트,127.14862646,35.80387901
서서학우정목련아파트,127.14622023,35.80135462
서서학우정목련아파트,127.14638647,35.80104093
서신e편한세상,127.10800307,35.83866914
서신e편한세상,127.10774238,35.83889384
서신광진산업아파트,127.1110082,35.83411478
서신광진산업아파트,127.10994674,35.8337847
서신교,127.12871095,35.83022211
서신교,127.12894519,35.83042842
서신남양아파트,127.1152634,35.83367417
서신동주민센터,127.11589385,35.83139685
서신동주민센터,127.11573814,35.83046736
서신로마전교,127.11580966,35.82601545
서신성당,127.11873762,35.8270564
서신성당,127.11851213,35.82667274
서신신일아파트,127.11231278,35.83276897
서신신일아파트,127.11198306,35.83289774
서신신협,127.11563285,35.82733207
서신신협,127.11588987,35.82776457
서신우신아파트,127.12302775,35.82626336
서신유창아파트,127.12246259,35.82666764
서신제일비사벌아파트,127.1135736,35.8323177
서신제일비사벌아파트,127.11370662,35.83203405
서신중흥아파트,127.11567315,35.83480092
서신중흥아파트,127.11538568,35.83408798
서신중흥아파트,127.11605605,35.83489342
서신초교.아이파크이편한세상,127.12634262,35.8289759
서신초교.아이파크이편한세상,127.12608594,35.82916245
서신현대아파트,127.11761223,35.83213953
서신현대아파트,127.11764444,35.83230921
서여마을,127.0755301,35.9168323
서여마을,127.0754579,35.9168726
서원로완산구청네거리,127.11754788,35.81265423
서원로이동교,127.11462547,35.81330815
서원로이동교,127.1141276,35.8131442
서일초교,127.11400487,35.83570818
서일초교,127.11413318,35.83544123
서전주중,127.11475989,35.81107333
서전주중,127.11455012,35.81094588
서정마을,127.14697208,35.94689023
서정마을,127.14674693,35.94721309
서정마을입구,127.14619228,35.94340227
서정마을입구,127.14630224,35.94348417
서학동예술마을,127.1498173,35.8078031
서학동예술마을,127.1495396,35.8080187
서학로교육대학교,127.15417537,35.80943558
석담,126.97229027,35.88793844
석담,126.97206028,35.88859441
석산마을입구,127.08587618,35.79489616
석산마을입구,127.08546637,35.79493811
석장마을,127.25846986,36.06256539
석장마을,127.25811619,36.06240097
석전리,127.10539943,35.91967876
석전리,127.10460502,35.92125904
석전리,127.10517825,35.91964106
석전리,127.10467661,35.92092558
석천마을,127.17991035,36.07614055
석천마을,127.18024096,36.07637714
선동,127.1676146,36.0440298
선동,127.167103,36.0442357
설경마을,127.19358139,35.88067284
설경마을,127.1934476,35.8807898
설경마을종점,127.19634934,35.88266245
설경마을종점,127.1964502,35.88254658
성덕,127.03095478,35.87621671
성덕,127.03093526,35.87645612
성덕교,127.1203982,35.6997695
성덕교,127.1205418,35.6997744
성락타운,127.1506045,35.8448889
성락타운,127.1504883,35.844857
성예요양원,127.07647057,35.80152554
성예요양원,127.07642386,35.80146549
성지동,127.26483585,35.8264779
성지동,127.26468532,35.82655819
세내로농협공판장,127.1108547,35.7931159
세병호입구,127.1326558,35.8788305
소농,127.13773219,35.99889718
소농,127.13757827,35.99889557
소리실,127.12757301,35.77152806
소리실,127.12742924,35.77152701
소모마을,127.10547767,35.65230907
소모마을,127.10569256,35.65223536
소양,127.23294515,35.85562696
소양,127.23316474,35.85581764
소양교,127.15715693,35.87612216
소양교,127.1597444,35.8738314
소양교,127.15729344,35.87591763
소양교,127.15956161,35.87375247
소양서초교,127.2099223,35.85950894
소양서초교,127.21014703,35.85970225
소양작은도서관,127.2291111,35.85458355
소양작은도서관,127.22892691,35.85441152
소양행정복지센터,127.22516257,35.85349548
소양행정복지센터,127.22481892,35.85333055
소향보건진료소,127.25467341,35.98371558
소향보건진료소,127.25451618,35.98388643
소향창포마을,127.25997427,35.98840865
솔바우농원,127.3066703,35.9128684
솔바우농원,127.3068035,35.9127965
송광사,127.24340162,35.88349383
송광사,127.24317502,35.88355097
송광사,127.24265071,35.88291757
송광사,127.24269825,35.88306016
송광성애원,127.24264388,35.89176118
송광성애원,127.24278324,35.89192014
송북초교,127.12372569,35.8639091
송북초교,127.12369476,35.86363645
송삼마을,126.9940011,35.8295442
송삼마을,126.9946633,35.8291746
송정마을,127.12497138,35.91342974
송정마을,127.12167725,35.91206866
송정마을,127.12524397,35.91345208
송정마을,127.1215705,35.91193404
송천 센트럴파크,127.1193766,35.85332881
송천1동주민센터,127.12077329,35.85701397
송천2파출소,127.11802905,35.85863312
송천노인복지센터,127.13057415,35.86832555
송천노인복지센터,127.13099155,35.86863502
송천대명아파트,127.11436691,35.86366623
송천대명아파트,127.11478688,35.8630123
송천동2파출소,127.11781497,35.85863312
송천동성원무지개아파트,127.12181954,35.86543274
송천동성원무지개아파트,127.12138472,35.86493158
송천동종점,127.109252,35.8697397
송천동종점,127.1093354,35.8699041
송천롯데아파트,127.11470965,35.8661518
송천롯데아파트,127.11441981,35.86671868
송천삼거리,127.11984346,35.85668235
송천삼거리 롯데마트,127.11982418,35.85538448
송천서호아파트,127.1188214,35.8558785
송천신일아파트,127.1272632,35.86402015
송천역네거리,127.12129269,35.86878898
송천역네거리,127.1216536,35.8674704
송천정보학교,127.127112,35.8762709
송천정보학교,127.1262834,35.8757968
송천주공2단지,127.12708911,35.86436962
송천주공2단지(오송초교),127.1264262,35.86405704
송천주공아파트,127.12722076,35.86810687
송천주공아파트,127.12751278,35.86783705
송천현대아파트,127.12733436,35.8662239
송천현대아파트,127.12706103,35.86617907
수락마을,127.21539247,36.04262583
수락마을,127.21561566,36.04250111
수만마을,127.27026603,35.93053641
수만마을,127.27055365,35.93059224
수선리종점,127.1865177,36.0138956
수선리종점,127.1865674,36.0139679
수성사입구,127.11860275,35.71552433
수성사입구,127.11840027,35.71555088
수실마을,127.1882455,36.0580276
수실마을,127.18846729,36.05804713
수원지,127.21921716,35.77827929
수원지,127.21910092,35.77841237
수월마을,127.21670258,35.77478429
수월마을,127.21652829,35.7748418
수청마을,127.25355235,36.07549525
수청마을,127.0336722,35.8477432
수청마을,127.0337723,35.847676
수청마을,127.25317456,36.07552895
수협도지회,127.13178496,35.83728498
수협도지회,127.13157897,35.83746271
술테마박물관,127.1363336,35.7285834
숲정이성당,127.13017706,35.83188092
숲정이성당,127.13045206,35.83190592
슬치마을,127.25348091,35.69033991
슬치마을,127.25410863,35.68974254
승덕마을,127.2131676,35.8802092
승덕마을,127.2133114,35.8802637
승암교,127.1635346,35.8088341
승암교,127.1636342,35.8088344
승암마을,127.1624255,35.8083126
승암마을,127.16223517,35.80965565
시외고속간이터미널,127.0689158,35.8701616
시외고속간이터미널,127.069535,35.8703712
시외버스터미널,127.13353119,35.83411679
시외버스터미널,127.13328615,35.83437333
시천마을,127.16684993,35.8898492
시천마을,127.1669746,35.88972799
시평리,127.31231711,35.89076051
시평리,127.31216965,35.89085614
신공마을,127.1966745,36.0325684
신공마을,127.1966407,36.0326945
신교리,127.20931133,35.85044451
신교리,127.20919033,35.85034401
신기,127.14650314,35.89603923
신기,127.14639385,35.89592367
신기마을,127.1818373,35.9980469
신기마을,127.1819318,35.997993
신기종점,127.01889454,35.86032927
신기종점,127.01884593,35.86016873
신당,127.2401356,35.9843966
신당,127.2400909,35.9845002
신덕마을,127.2618054,36.0476935
신덕마을,127.2619607,36.0477388
신덕마을,127.0724211,35.7844056
신덕마을,127.0723716,35.7843513
신덕마을,127.15561505,35.91757482
신덕마을,127.15563528,35.91744526
신덕마을,127.18160409,35.95665088
신덕마을,127.18146221,35.95646969
신덕삼거리,127.15226665,35.6686885
신덕삼거리,127.15206838,35.66875962
신덕신기마을,127.15383814,35.70820839
신덕신기마을,127.1537154,35.70834702
신마산,127.0273084,35.8209793
신마산,127.0269439,35.8210274
신미산,127.10247,35.8926876
신미산,127.1023599,35.8925611
신복,127.14580582,35.98965569
신복,127.14581397,35.98946802
신복리,127.0945991,35.90005063
신복리,127.09486221,35.9047726
신복리,127.0946665,35.90467866
신복리,127.09448333,35.900191
신봉리,127.12994111,35.96449226
신봉리,127.12916313,35.96466687
신봉마을,127.2204443,35.8384862
신봉마을,127.18553981,35.90358132
신봉마을,127.18529666,35.90352559
신봉마을,127.2207213,35.8384328
신사봉,127.30712294,35.90829387
신사봉,127.30685869,35.90824972
신상,127.25804128,35.98639584
신상,127.25826623,35.98609922
신상마을,127.16133136,35.92209853
신상마을,127.16125797,35.92223197
신서마을,127.13250442,35.90986361
신서마을,127.13260464,35.9097421
신성리,126.98848537,35.76421427
신성리,126.9883748,35.76431725
신성리,127.03910551,35.89219012
신성리,127.0390501,35.8922572
신성양노원,127.10530265,35.79029564
신성양노원,127.10549663,35.79027947
신성초교 평화보건지소,127.1356314,35.79047373
신시가지서부파출소,127.09610851,35.8215831
신시가지서부파출소,127.0956874,35.82163401
신암마을,126.98735986,35.83694273
신암마을,126.98716849,35.83690614
신왕리,127.25574044,35.85567568
신왕리,127.25577596,35.85611522
신원리,127.28224587,35.8408948
신원리,127.28208697,35.8407431
신원삼거리,127.28578822,35.84228154
신원삼거리,127.28575777,35.84234791
신원아침도시.힐스테이트,127.11187044,35.81633783
신월동상초등학교,127.29372205,35.95714843
신월마을,127.02739051,35.81125142
신월마을,127.02724655,35.81129292
신월삼거리,127.29521841,35.95841904
신월삼거리,127.29478277,35.95999434
신월삼거리,127.29488873,35.95809264
신유강,127.00220289,35.89078306
신유강,127.00182389,35.89095507
신전마을,127.11506907,35.72291662
신정리,127.11060537,35.92862804
신정리,127.09809345,35.64375603
신정리,127.09744891,35.64419557
신정리,127.1108149,35.92856668
신정마을,127.0715736,35.8916924
신정마을,127.0716016,35.8916294
신중리,127.15166183,35.93396888
신중리,127.15152093,35.93421416
신중마을,127.1424505,35.89488999
신중마을,127.1423838,35.89511686
신지동마을,127.17606407,35.91609041
신지동마을,127.17583291,35.91594461
신지산,127.02550516,35.81454871
신지산마을,127.02552285,35.81442794
신촌마을,127.19041444,35.89807174
신촌마을,127.2252235,35.73463261
신촌마을,127.22562409,35.73460556
신촌마을,127.19033737,35.89802615
신촌마을입구,127.11957992,35.99267068
신촌마을입구,127.1192442,35.99276318
신촌새터,127.2823069,35.8117406
신촌새터,127.2824454,35.8116867
신평,127.11929004,35.7728518
신평,127.11923033,35.77300645
신평마을,127.0592656,35.8939217
신평마을,127.0591875,35.8940026
신풍마을입구,127.04097025,35.8239688
신풍마을입구,127.0407069,35.8238452
신하리,127.1368724,35.96671451
